"Specimen thickness",1.5,"mm"
"Specimen width",4.89,"mm"
"Cross-section",7.335,"mm²"
"Gage length, standard travel",30,"mm"
"Extensometer",""
"Load cell",""
"Date/Clock time",44182.5,""
"Operator",""
"v1",1,"mm/min"
"v2",1,"mm/min"
"Time","Crosshead absolute","Standard travel","Standard force","Capteur de course"
"s","mm","mm","N","mm"
7.95805,1190.64,0.0855226,1780.93,4.97397
7.96805,1190.64,0.0856863,1784.12,4.97364
7.97805,1190.64,0.0858461,1787.29,4.97331
7.98805,1190.64,0.0860096,1790.44,4.97298
7.99805,1190.64,0.0861845,1793.59,4.97267
8.00805,1190.64,0.0863532,1796.73,4.97236
8.01805,1190.64,0.0865136,1799.85,4.97208
8.02805,1190.64,0.0866823,1803,4.97184
8.03805,1190.64,0.0868483,1806.15,4.97161
8.04805,1190.64,0.0870127,1809.3,4.97143
8.05805,1190.64,0.0871796,1812.43,4.97129
8.06805,1190.64,0.0873497,1815.58,4.97118
8.07805,1190.64,0.0875128,1818.73,4.97111
8.08805,1190.64,0.0876818,1821.91,4.97107
8.09805,1190.64,0.0878489,1825.08,4.97105
8.10805,1190.64,0.0880136,1828.24,4.97106
8.11805,1190.64,0.0881812,1831.43,4.97111
8.12805,1190.64,0.0883463,1834.61,4.97116
8.13805,1190.64,0.0885161,1837.83,4.97123
8.14805,1190.64,0.0886861,1841.06,4.9713
8.15805,1190.64,0.0888503,1844.3,4.97138
8.16805,1190.64,0.0890138,1847.52,4.97148
8.17805,1190.64,0.0891832,1850.73,4.97159
8.18805,1190.64,0.0893555,1853.95,4.97172
8.19805,1190.64,0.0895273,1857.17,4.97185
8.20805,1190.64,0.0896828,1860.38,4.972
8.21805,1190.64,0.0898457,1863.6,4.97214
8.22805,1190.64,0.0900158,1866.83,4.9723
8.23805,1190.65,0.0901815,1870.04,4.97246
8.24805,1190.65,0.0903455,1873.21,4.97263
8.25805,1190.65,0.0905174,1876.39,4.9728
8.26805,1190.65,0.0906874,1879.57,4.97296
8.27805,1190.65,0.0908526,1882.76,4.9731
8.28805,1190.65,0.0910166,1885.99,4.97322
8.29805,1190.65,0.0911784,1889.24,4.97334
8.30805,1190.65,0.091343,1892.48,4.97343
8.31805,1190.65,0.0915127,1895.68,4.97351
8.32805,1190.65,0.0916852,1898.89,4.97358
8.33805,1190.65,0.0918604,1902.09,4.97363
8.34805,1190.65,0.0920233,1905.32,4.97365
8.35805,1190.65,0.0921836,1908.54,4.97366
8.36805,1190.65,0.0923476,1911.79,4.97365
8.37805,1190.65,0.0925136,1915.02,4.97364
8.38805,1190.65,0.0926828,1918.22,4.97363
8.39805,1190.65,0.0928516,1921.41,4.9736
8.40805,1190.65,0.0930164,1924.6,4.97356
8.41805,1190.65,0.0931818,1927.8,4.97352
8.42805,1190.65,0.0933447,1931.01,4.97347
8.43805,1190.65,0.0935141,1934.25,4.97341
8.44805,1190.65,0.0936813,1937.49,4.97335
8.45805,1190.65,0.0938448,1940.73,4.97329
8.46805,1190.65,0.094012,1943.97,4.97323
8.47805,1190.65,0.0941813,1947.21,4.97316
8.48805,1190.65,0.0943523,1950.44,4.97308
8.49805,1190.65,0.0945166,1953.68,4.973
8.50805,1190.65,0.0946785,1956.95,4.97292
8.51805,1190.65,0.0948517,1960.22,4.97284
8.52805,1190.65,0.0950179,1963.48,4.97277
8.53805,1190.65,0.0951833,1966.73,4.9727
8.54805,1190.65,0.0953502,1969.98,4.97263
8.55805,1190.65,0.0955208,1973.23,4.97257
8.56805,1190.65,0.0956849,1976.45,4.97252
8.57805,1190.65,0.09585,1979.71,4.97248
8.58805,1190.65,0.0960167,1982.98,4.97244
8.59805,1190.65,0.0961835,1986.23,4.97241
8.60805,1190.65,0.0963471,1989.48,4.97239
8.61805,1190.65,0.0965138,1992.73,4.97236
8.62805,1190.65,0.0966821,1995.98,4.97234
8.63805,1190.65,0.0968519,1999.23,4.97232
8.64805,1190.65,0.0970159,2002.45,4.9723
8.65805,1190.65,0.0971826,2005.7,4.9723
8.66805,1190.65,0.097352,2008.95,4.9723
8.67805,1190.65,0.0975193,2012.19,4.9723
8.68805,1190.65,0.0976803,2015.41,4.97231
8.69805,1190.65,0.097848,2018.63,4.97233
8.70805,1190.65,0.0980159,2021.84,4.97234
8.71805,1190.65,0.0981847,2025.02,4.97236
8.72805,1190.65,0.0983518,2028.23,4.97238
8.73805,1190.65,0.0985186,2031.42,4.9724
8.74805,1190.65,0.0986821,2034.62,4.97242
8.75805,1190.65,0.0988509,2037.78,4.97243
8.76805,1190.65,0.0990204,2040.96,4.97244
8.77805,1190.65,0.0991873,2044.12,4.97245
8.78805,1190.65,0.0993507,2047.32,4.97247
8.79805,1190.65,0.0995101,2050.48,4.97247
8.80805,1190.65,0.099674,2053.63,4.97246
8.81805,1190.65,0.0998476,2056.82,4.97246
8.82805,1190.65,0.10002,2059.99,4.97245
8.83805,1190.66,0.100181,2063.18,4.97244
8.84805,1190.66,0.100341,2066.35,4.97244
8.85805,1190.66,0.100512,2069.54,4.97245
8.86805,1190.66,0.100683,2072.74,4.97245
8.87805,1190.66,0.100854,2075.95,4.97246
8.88805,1190.66,0.101014,2079.12,4.97248
8.89805,1190.66,0.101176,2082.29,4.9725
8.90805,1190.66,0.101357,2085.54,4.97254
8.91805,1190.66,0.101523,2088.75,4.97259
8.92805,1190.66,0.101681,2091.95,4.97265
8.93805,1190.66,0.101849,2095.12,4.97272
8.94805,1190.66,0.102017,2098.33,4.97279
8.95805,1190.66,0.102185,2101.52,4.97286
8.96805,1190.66,0.102354,2104.68,4.97293
8.97805,1190.66,0.102521,2107.83,4.973
8.98805,1190.66,0.102687,2110.97,4.97308
8.99805,1190.66,0.102853,2114.15,4.97317
9.00805,1190.66,0.10302,2117.26,4.97324
9.01805,1190.66,0.103179,2120.43,4.97334
9.02805,1190.66,0.103343,2123.54,4.97344
9.03805,1190.66,0.103512,2126.7,4.97355
9.04805,1190.66,0.103684,2129.85,4.97368
9.05805,1190.66,0.103849,2133.01,4.97381
9.06805,1190.66,0.104011,2136.18,4.97394
9.07805,1190.66,0.104178,2139.35,4.97409
9.08805,1190.66,0.104346,2142.56,4.97425
9.09805,1190.66,0.104514,2145.74,4.97442
9.10805,1190.66,0.104679,2148.92,4.97461
9.11805,1190.66,0.104845,2152.08,4.97479
9.12805,1190.66,0.105018,2155.28,4.97498
9.13805,1190.66,0.105189,2158.43,4.97516
9.14805,1190.66,0.105347,2161.58,4.97536
9.15805,1190.66,0.105515,2164.75,4.97556
9.16805,1190.66,0.105686,2167.9,4.97577
9.17805,1190.66,0.10585,2171.08,4.97598
9.18805,1190.66,0.106016,2174.23,4.9762
9.19805,1190.66,0.106185,2177.39,4.97642
9.20805,1190.66,0.10635,2180.59,4.97664
9.21805,1190.66,0.106514,2183.78,4.97686
9.22805,1190.66,0.10668,2186.94,4.97707
9.23805,1190.66,0.106847,2190.13,4.97727
9.24805,1190.66,0.107013,2193.35,4.97745
9.25805,1190.66,0.107183,2196.55,4.97763
9.26805,1190.66,0.107348,2199.76,4.97779
9.27805,1190.66,0.107519,2202.95,4.97792
9.28805,1190.66,0.107684,2206.17,4.97805
9.29805,1190.66,0.107848,2209.39,4.97815
9.30805,1190.66,0.108016,2212.58,4.97822
9.31805,1190.66,0.10818,2215.78,4.97828
9.32805,1190.66,0.108346,2219.02,4.97833
9.33805,1190.66,0.108515,2222.26,4.97837
9.34805,1190.66,0.108683,2225.44,4.9784
9.35805,1190.66,0.108852,2228.65,4.97842
9.36805,1190.66,0.10902,2231.86,4.97843
9.37805,1190.66,0.109189,2235.06,4.97842
9.38805,1190.66,0.10935,2238.21,4.97841
9.39805,1190.66,0.109517,2241.38,4.97839
9.40805,1190.66,0.109683,2244.54,4.97837
9.41805,1190.66,0.109848,2247.68,4.97834
9.42805,1190.66,0.110016,2250.82,4.9783
9.43805,1190.67,0.11018,2253.95,4.97824
9.44805,1190.67,0.110344,2257.13,4.97817
9.45805,1190.67,0.11051,2260.27,4.97809
9.46805,1190.67,0.110681,2263.38,4.97801
9.47805,1190.67,0.110851,2266.51,4.97793
9.48805,1190.67,0.111016,2269.65,4.97784
9.49805,1190.67,0.111184,2272.79,4.97774
9.50805,1190.67,0.111346,2275.95,4.97763
9.51805,1190.67,0.111512,2279.1,4.97751
9.52805,1190.67,0.11168,2282.23,4.97738
9.53805,1190.67,0.111844,2285.34,4.97725
9.54805,1190.67,0.112016,2288.44,4.97712
9.55805,1190.67,0.112186,2291.55,4.97699
9.56805,1190.67,0.112353,2294.7,4.97686
9.57805,1190.67,0.112518,2297.81,4.97672
9.58805,1190.67,0.112684,2300.93,4.97658
9.59805,1190.67,0.112851,2304.03,4.97645
9.60805,1190.67,0.113016,2307.13,4.97631
9.61805,1190.67,0.11318,2310.23,4.97619
9.62805,1190.67,0.113349,2313.33,4.97607
9.63805,1190.67,0.113516,2316.43,4.97598
9.64805,1190.67,0.113682,2319.55,4.97591
9.65805,1190.67,0.113848,2322.7,4.97586
9.66805,1190.67,0.114012,2325.82,4.97582
9.67805,1190.67,0.114178,2328.95,4.97581
9.68805,1190.67,0.114349,2332.08,4.97582
9.69805,1190.67,0.114519,2335.21,4.97585
9.70805,1190.67,0.114682,2338.35,4.9759
9.71805,1190.67,0.114847,2341.52,4.97597
9.72805,1190.67,0.115019,2344.68,4.97605
9.73805,1190.67,0.115186,2347.86,4.97613
9.74805,1190.67,0.115348,2351.03,4.9762
9.75805,1190.67,0.115517,2354.14,4.97627
9.76805,1190.67,0.115693,2357.28,4.97633
9.77805,1190.67,0.115864,2360.44,4.97638
9.78805,1190.67,0.116023,2363.58,4.97643
9.79805,1190.67,0.116181,2366.76,4.97647
9.80805,1190.67,0.116348,2369.88,4.97652
9.81805,1190.67,0.116512,2372.99,4.97657
9.82805,1190.67,0.116683,2376.11,4.97662
9.83805,1190.67,0.116854,2379.23,4.97667
9.84805,1190.67,0.117021,2382.32,4.97672
9.85805,1190.67,0.117185,2385.44,4.97676
9.86805,1190.67,0.117352,2388.56,4.9768
9.87805,1190.67,0.117513,2391.7,4.97683
9.88805,1190.67,0.11768,2394.83,4.97684
9.89805,1190.67,0.117844,2397.94,4.97685
9.90805,1190.67,0.118011,2401.08,4.97685
9.91805,1190.67,0.118184,2404.23,4.97683
9.92805,1190.67,0.118355,2407.38,4.9768
9.93805,1190.67,0.118516,2410.54,4.97675
9.94805,1190.67,0.118682,2413.72,4.97669
9.95805,1190.67,0.118853,2416.88,4.97663
9.96805,1190.67,0.119017,2420.04,4.97657
9.97805,1190.67,0.119185,2423.16,4.9765
9.98805,1190.67,0.119353,2426.29,4.97644
9.99805,1190.67,0.119514,2429.42,4.97637
10.0081,1190.67,0.119684,2432.54,4.97628
10.0181,1190.67,0.119852,2435.67,4.97618
10.0281,1190.67,0.120016,2438.83,4.97609
10.038,1190.68,0.120174,2441.92,4.976
10.048,1190.68,0.12034,2445,4.97592
10.058,1190.68,0.120513,2448.11,4.97586
10.0681,1190.68,0.120688,2451.22,4.9758
10.0781,1190.68,0.120845,2454.37,4.97577
10.0881,1190.68,0.120996,2457.5,4.97573
10.0981,1190.68,0.121168,2460.67,4.97572
10.108,1190.68,0.121342,2463.85,4.97573
10.118,1190.68,0.121508,2467.05,4.97576
10.128,1190.68,0.121674,2470.22,4.97578
10.1381,1190.68,0.121846,2473.45,4.97581
10.1481,1190.68,0.122015,2476.68,4.97584
10.1581,1190.68,0.122187,2479.89,4.97586
10.168,1190.68,0.122354,2483.09,4.97588
10.178,1190.68,0.12252,2486.29,4.97589
10.188,1190.68,0.122686,2489.49,4.9759
10.1981,1190.68,0.122855,2492.63,4.9759
10.2081,1190.68,0.123022,2495.76,4.9759
10.2181,1190.68,0.123191,2498.86,4.97591
10.228,1190.68,0.123357,2501.97,4.97591
10.238,1190.68,0.123514,2505.06,4.97592
10.248,1190.68,0.123671,2508.15,4.97592
10.2581,1190.68,0.123843,2511.24,4.97593
10.2681,1190.68,0.124019,2514.33,4.97593
10.2781,1190.68,0.124187,2517.45,4.97592
10.288,1190.68,0.124348,2520.54,4.97592
10.298,1190.68,0.124511,2523.66,4.97592
10.308,1190.68,0.124683,2526.78,4.97591
10.3181,1190.68,0.124855,2529.88,4.9759
10.3281,1190.68,0.125019,2532.96,4.97588
10.3381,1190.68,0.125186,2536.07,4.97587
10.3481,1190.68,0.125351,2539.18,4.97585
10.358,1190.68,0.125516,2542.29,4.97583
10.368,1190.68,0.125679,2545.4,4.97584
10.378,1190.68,0.125844,2548.48,4.97584
10.3881,1190.68,0.126015,2551.59,4.97585
10.3981,1190.68,0.126184,2554.68,4.97586
10.4081,1190.68,0.126347,2557.76,4.97587
10.418,1190.68,0.126517,2560.89,4.97587
10.428,1190.68,0.126686,2564.02,4.97589
10.438,1190.68,0.12685,2567.13,4.97591
10.4481,1190.68,0.127016,2570.23,4.97592
10.4581,1190.68,0.127185,2573.32,4.97594
10.4681,1190.68,0.127349,2576.44,4.97594
10.478,1190.68,0.127516,2579.56,4.97593
10.488,1190.68,0.127681,2582.7,4.97593
10.498,1190.68,0.127847,2585.86,4.97593
10.5081,1190.68,0.128011,2589.04,4.97592
10.5181,1190.68,0.128182,2592.15,4.97591
10.5281,1190.68,0.128348,2595.28,4.97591
10.538,1190.68,0.12851,2598.41,4.9759
10.548,1190.68,0.128681,2601.56,4.97589
10.558,1190.68,0.128849,2604.71,4.97588
10.5681,1190.68,0.129015,2607.83,4.97588
10.5781,1190.68,0.12918,2610.95,4.97588
10.5881,1190.68,0.129347,2614.06,4.97589
10.5981,1190.68,0.129517,2617.17,4.97591
10.608,1190.68,0.129682,2620.26,4.97593
10.618,1190.68,0.129852,2623.37,4.97595
10.628,1190.68,0.130017,2626.46,4.97596
10.6381,1190.69,0.130184,2629.6,4.97599
10.6481,1190.69,0.130348,2632.7,4.97602
10.6581,1190.69,0.130514,2635.81,4.97607
10.668,1190.69,0.130682,2638.94,4.97611
10.678,1190.69,0.130849,2642.05,4.97616
10.688,1190.69,0.131012,2645.16,4.9762
10.6981,1190.69,0.131178,2648.26,4.97623
10.7081,1190.69,0.131347,2651.4,4.97628
10.7181,1190.69,0.131515,2654.53,4.97633
10.728,1190.69,0.13168,2657.68,4.97638
10.738,1190.69,0.131848,2660.81,4.97642
10.748,1190.69,0.132018,2663.95,4.97646
10.7581,1190.69,0.132186,2667.1,4.97651
10.7681,1190.69,0.132351,2670.26,4.97655
10.7781,1190.69,0.132517,2673.41,4.97661
10.788,1190.69,0.132684,2676.58,4.97666
10.798,1190.69,0.132853,2679.75,4.97673
10.808,1190.69,0.133018,2682.93,4.97677
10.8181,1190.69,0.133182,2686.09,4.97681
10.8281,1190.69,0.133349,2689.22,4.97685
10.8381,1190.69,0.133517,2692.35,4.97689
10.8481,1190.69,0.133686,2695.51,4.97692
10.858,1190.69,0.133849,2698.65,4.97693
10.868,1190.69,0.134006,2701.78,4.97692
10.878,1190.69,0.134176,2704.95,4.97691
10.8881,1190.69,0.134348,2708.1,4.97689
10.8981,1190.69,0.134517,2711.25,4.97685
10.9081,1190.69,0.134678,2714.35,4.97682
10.918,1190.69,0.134847,2717.46,4.97679
10.928,1190.69,0.135018,2720.61,4.97675
10.938,1190.69,0.135186,2723.73,4.97672
10.9481,1190.69,0.135349,2726.86,4.97669
10.9581,1190.69,0.135518,2729.97,4.97666
10.9681,1190.69,0.135684,2733.1,4.97664
10.978,1190.69,0.135843,2736.18,4.97661
10.988,1190.69,0.13601,2739.26,4.97659
10.998,1190.69,0.136187,2742.33,4.97656
11.0081,1190.69,0.136358,2745.38,4.97654
11.0181,1190.69,0.136526,2748.43,4.97653
11.0281,1190.69,0.136684,2751.48,4.97652
11.038,1190.69,0.136844,2754.51,4.97651
11.048,1190.69,0.137018,2757.54,4.9765
11.058,1190.69,0.137182,2760.53,4.97649
11.0681,1190.69,0.137348,2763.52,4.97648
11.0781,1190.69,0.137516,2766.52,4.97648
11.0881,1190.69,0.137683,2769.52,4.97647
11.0981,1190.69,0.137848,2772.54,4.97646
11.108,1190.69,0.138011,2775.59,4.97646
11.118,1190.69,0.138176,2778.64,4.97644
11.128,1190.69,0.138347,2781.67,4.97643
11.1381,1190.69,0.138515,2784.7,4.97642
11.1481,1190.69,0.138688,2787.73,4.97641
11.1581,1190.69,0.138857,2790.78,4.9764
11.168,1190.69,0.139016,2793.85,4.97639
11.178,1190.69,0.139179,2796.91,4.97639
11.188,1190.69,0.139346,2799.97,4.97639
11.1981,1190.69,0.139513,2803.03,4.97639
11.2081,1190.69,0.139682,2806.07,4.9764
11.2181,1190.69,0.13985,2809.11,4.97642
11.228,1190.69,0.140014,2812.19,4.97645
11.238,1190.7,0.140186,2815.27,4.97648
11.248,1190.7,0.140349,2818.36,4.97652
11.2581,1190.7,0.140511,2821.44,4.97657
11.2681,1190.7,0.14068,2824.52,4.97662
11.2781,1190.7,0.140849,2827.61,4.97668
11.288,1190.7,0.141015,2830.71,4.97675
11.298,1190.7,0.14118,2833.75,4.97682
11.308,1190.7,0.141349,2836.83,4.97688
11.3181,1190.7,0.14152,2839.94,4.97694
11.3281,1190.7,0.141685,2843.03,4.97699
11.3381,1190.7,0.141847,2846.11,4.97704
11.3481,1190.7,0.142012,2849.21,4.97708
11.358,1190.7,0.142181,2852.29,4.97711
11.368,1190.7,0.142352,2855.36,4.97713
11.378,1190.7,0.14252,2858.41,4.97714
11.3881,1190.7,0.142687,2861.45,4.97714
11.3981,1190.7,0.142856,2864.56,4.97714
11.4081,1190.7,0.14302,2867.67,4.97713
11.418,1190.7,0.143181,2870.76,4.97713
11.428,1190.7,0.143349,2873.83,4.97712
11.438,1190.7,0.143518,2876.91,4.97712
11.4481,1190.7,0.143687,2879.97,4.97712
11.4581,1190.7,0.143853,2883.06,4.97712
11.4681,1190.7,0.144012,2886.14,4.97712
11.478,1190.7,0.144176,2889.26,4.97714
11.488,1190.7,0.144347,2892.37,4.97715
11.498,1190.7,0.144515,2895.47,4.97717
11.5081,1190.7,0.144683,2898.55,4.9772
11.5181,1190.7,0.144845,2901.64,4.97723
11.5281,1190.7,0.145012,2904.71,4.97726
11.538,1190.7,0.145184,2907.8,4.97729
11.548,1190.7,0.145353,2910.93,4.97733
11.558,1190.7,0.145514,2914.06,4.97737
11.5681,1190.7,0.145675,2917.2,4.97741
11.5781,1190.7,0.145845,2920.3,4.97746
11.5881,1190.7,0.146015,2923.41,4.97751
11.5981,1190.7,0.146189,2926.51,4.97755
11.608,1190.7,0.146355,2929.64,4.9776
11.618,1190.7,0.146517,2932.76,4.97764
11.628,1190.7,0.146684,2935.92,4.97769
11.6381,1190.7,0.14685,2939.08,4.97774
11.6481,1190.7,0.147013,2942.19,4.97778
11.6581,1190.7,0.147178,2945.28,4.97783
11.668,1190.7,0.147347,2948.37,4.97788
11.678,1190.7,0.147517,2951.49,4.97792
11.688,1190.7,0.147685,2954.61,4.97798
11.6981,1190.7,0.147845,2957.72,4.97802
11.7081,1190.7,0.14801,2960.83,4.97808
11.7181,1190.7,0.148181,2963.94,4.97814
11.728,1190.7,0.148348,2967.01,4.97821
11.738,1190.7,0.148512,2970.04,4.97827
11.748,1190.7,0.148683,2973.11,4.97833
11.7581,1190.7,0.148855,2976.23,4.97839
11.7681,1190.7,0.149016,2979.3,4.97845
11.7781,1190.7,0.149179,2982.34,4.97851
11.788,1190.7,0.149351,2985.4,4.97856
11.798,1190.7,0.149523,2988.42,4.97859
11.808,1190.7,0.149688,2991.45,4.97861
11.8181,1190.7,0.149849,2994.48,4.97862
11.8281,1190.7,0.15001,2997.52,4.97863
11.8381,1190.71,0.150181,3000.59,4.97862
11.8481,1190.71,0.150348,3003.6,4.97861
11.858,1190.71,0.150514,3006.59,4.97859
11.868,1190.71,0.150684,3009.58,4.97857
11.878,1190.71,0.150851,3012.64,4.97853
11.8881,1190.71,0.151019,3015.65,4.9785
11.8981,1190.71,0.151182,3018.67,4.97847
11.9081,1190.71,0.151346,3021.68,4.97845
11.918,1190.71,0.151514,3024.71,4.97842
11.928,1190.71,0.151679,3027.75,4.97837
11.938,1190.71,0.151842,3030.76,4.97834
11.9481,1190.71,0.152014,3033.79,4.9783
11.9581,1190.71,0.152182,3036.84,4.97827
11.9681,1190.71,0.152349,3039.91,4.97825
11.978,1190.71,0.152518,3042.94,4.97821
11.988,1190.71,0.15268,3045.98,4.97818
11.998,1190.71,0.15285,3049.02,4.97814
12.0081,1190.71,0.153018,3052.1,4.97811
12.0181,1190.71,0.153184,3055.14,4.97807
12.0281,1190.71,0.153347,3058.19,4.97803
12.038,1190.71,0.153512,3061.25,4.97797
12.048,1190.71,0.153681,3064.31,4.97791
12.058,1190.71,0.153846,3067.35,4.97784
12.0681,1190.71,0.154014,3070.4,4.97776
12.0781,1190.71,0.154179,3073.42,4.97769
12.0881,1190.71,0.154343,3076.48,4.97757
12.0981,1190.71,0.154517,3079.53,4.97745
12.108,1190.71,0.15468,3082.56,4.97733
12.118,1190.71,0.154844,3085.6,4.97721
12.128,1190.71,0.155014,3088.64,4.9771
12.1381,1190.71,0.155179,3091.67,4.97701
12.1481,1190.71,0.155345,3094.71,4.97692
12.1581,1190.71,0.155517,3097.76,4.97685
12.168,1190.71,0.155687,3100.8,4.97678
12.178,1190.71,0.155851,3103.89,4.97671
12.188,1190.71,0.156018,3106.95,4.97671
12.1981,1190.71,0.156186,3110.03,4.97671
12.2081,1190.71,0.156352,3113.09,4.97671
12.2181,1190.71,0.156517,3116.15,4.9767
12.228,1190.71,0.156684,3119.21,4.9767
12.238,1190.71,0.15685,3122.28,4.9767
12.248,1190.71,0.157019,3125.35,4.97669
12.2581,1190.71,0.157184,3128.41,4.97669
12.2681,1190.71,0.157351,3131.49,4.97668
12.2781,1190.71,0.157517,3134.53,4.97667
12.288,1190.71,0.157682,3137.62,4.97666
12.298,1190.71,0.15785,3140.7,4.97665
12.308,1190.71,0.158014,3143.8,4.97664
12.3181,1190.71,0.158178,3146.87,4.97662
12.3281,1190.71,0.158348,3149.95,4.97661
12.3381,1190.71,0.158517,3153.06,4.9766
12.3481,1190.71,0.158681,3156.16,4.97658
12.358,1190.71,0.158847,3159.26,4.97657
12.368,1190.71,0.159011,3162.38,4.97655
12.378,1190.71,0.159183,3165.51,4.97653
12.3881,1190.71,0.159351,3168.6,4.97651
12.3981,1190.71,0.159515,3171.67,4.97649
12.4081,1190.71,0.159685,3174.74,4.97647
12.418,1190.71,0.159854,3177.85,4.97644
12.428,1190.71,0.160014,3180.93,4.97642
12.438,1190.72,0.160173,3183.99,4.9764
12.4481,1190.72,0.160347,3187.06,4.97638
12.4581,1190.72,0.160518,3190.14,4.97636
12.4681,1190.72,0.160683,3193.18,4.97634
12.478,1190.72,0.160849,3196.2,4.97632
12.488,1190.72,0.161019,3199.25,4.97629
12.498,1190.72,0.161181,3202.29,4.97627
12.5081,1190.72,0.161346,3205.34,4.97624
12.5181,1190.72,0.161513,3208.38,4.97621
12.5281,1190.72,0.161683,3211.44,4.97617
12.538,1190.72,0.161845,3214.48,4.97612
12.548,1190.72,0.162009,3217.52,4.97607
12.558,1190.72,0.162182,3220.52,4.97602
12.5681,1190.72,0.162355,3223.55,4.97596
12.5781,1190.72,0.162521,3226.59,4.97592
12.5881,1190.72,0.162684,3229.65,4.97587
12.5981,1190.72,0.162846,3232.71,4.97582
12.608,1190.72,0.163013,3235.75,4.97576
12.618,1190.72,0.163184,3238.75,4.9757
12.628,1190.72,0.163358,3241.74,4.97565
12.6381,1190.72,0.163526,3244.75,4.9756
12.6481,1190.72,0.163687,3247.74,4.97555
12.6581,1190.72,0.16385,3250.78,4.9755
12.668,1190.72,0.164018,3253.79,4.97544
12.678,1190.72,0.164184,3256.8,4.97539
12.688,1190.72,0.164348,3259.77,4.97534
12.6981,1190.72,0.164514,3262.76,4.97529
12.7081,1190.72,0.16468,3265.77,4.97524
12.7181,1190.72,0.164848,3268.79,4.9752
12.728,1190.72,0.165016,3271.8,4.97515
12.738,1190.72,0.165185,3274.83,4.97511
12.748,1190.72,0.16535,3277.89,4.97505
12.7581,1190.72,0.165515,3280.93,4.975
12.7681,1190.72,0.165681,3284,4.97495
12.7781,1190.72,0.165848,3287.04,4.97489
12.788,1190.72,0.166019,3290.11,4.97482
12.798,1190.72,0.166187,3293.14,4.97474
12.808,1190.72,0.166358,3296.19,4.97466
12.8181,1190.72,0.166518,3299.27,4.97456
12.8281,1190.72,0.166686,3302.34,4.97447
12.8381,1190.72,0.166849,3305.38,4.97436
12.8481,1190.72,0.16701,3308.41,4.97425
12.858,1190.72,0.167179,3311.46,4.97414
12.868,1190.72,0.167356,3314.46,4.97403
12.878,1190.72,0.16752,3317.47,4.97391
12.8881,1190.72,0.167681,3320.51,4.97379
12.8981,1190.72,0.167847,3323.57,4.97367
12.9081,1190.72,0.168016,3326.6,4.97356
12.918,1190.72,0.168174,3329.62,4.97344
12.928,1190.72,0.168347,3332.63,4.97333
12.938,1190.72,0.168522,3335.67,4.97324
12.9481,1190.72,0.168682,3338.75,4.97314
12.9581,1190.72,0.168849,3341.82,4.97305
12.9681,1190.72,0.169016,3344.87,4.97296
12.978,1190.72,0.169182,3347.95,4.97287
12.988,1190.72,0.169354,3351,4.97279
12.998,1190.72,0.169524,3354.06,4.97272
13.0081,1190.72,0.169682,3357.14,4.97266
13.0181,1190.72,0.169845,3360.23,4.97261
13.0281,1190.72,0.170018,3363.32,4.97255
13.038,1190.73,0.170189,3366.4,4.97249
13.048,1190.73,0.17035,3369.46,4.97244
13.058,1190.73,0.170517,3372.5,4.97237
13.0681,1190.73,0.170684,3375.6,4.97231
13.0781,1190.73,0.170853,3378.69,4.97226
13.0881,1190.73,0.171019,3381.77,4.9722
13.0981,1190.73,0.171185,3384.84,4.97215
13.108,1190.73,0.171353,3387.88,4.97209
13.118,1190.73,0.171516,3390.91,4.97202
13.128,1190.73,0.171682,3393.96,4.97196
13.1381,1190.73,0.171846,3397,4.97189
13.1481,1190.73,0.172009,3400.02,4.97183
13.1581,1190.73,0.172178,3403.07,4.97176
13.168,1190.73,0.172346,3406.13,4.9717
13.178,1190.73,0.172512,3409.16,4.97165
13.188,1190.73,0.172681,3412.19,4.9716
13.1981,1190.73,0.172852,3415.23,4.97155
13.2081,1190.73,0.173022,3418.3,4.97151
13.2181,1190.73,0.173183,3421.36,4.97148
13.228,1190.73,0.173347,3424.4,4.97145
13.238,1190.73,0.173517,3427.43,4.97142
13.248,1190.73,0.173686,3430.47,4.97139
13.2581,1190.73,0.173849,3433.49,4.97136
13.2681,1190.73,0.174014,3436.49,4.97134
13.2781,1190.73,0.174183,3439.49,4.97131
13.288,1190.73,0.174351,3442.48,4.97128
13.298,1190.73,0.174515,3445.53,4.97124
13.308,1190.73,0.174681,3448.55,4.97121
13.3181,1190.73,0.174846,3451.56,4.97117
13.3281,1190.73,0.175011,3454.56,4.97114
13.3381,1190.73,0.175184,3457.57,4.97111
13.3481,1190.73,0.175356,3460.57,4.97109
13.358,1190.73,0.175516,3463.55,4.97109
13.368,1190.73,0.175679,3466.56,4.97108
13.378,1190.73,0.175848,3469.58,4.97109
13.3881,1190.73,0.176015,3472.59,4.9711
13.3981,1190.73,0.176186,3475.57,4.97112
13.4081,1190.73,0.176351,3478.54,4.97114
13.418,1190.73,0.176518,3481.54,4.97117
13.428,1190.73,0.176686,3484.55,4.97121
13.438,1190.73,0.176854,3487.56,4.97125
13.4481,1190.73,0.17702,3490.57,4.97129
13.4581,1190.73,0.177182,3493.61,4.97135
13.4681,1190.73,0.177346,3496.62,4.9714
13.478,1190.73,0.177519,3499.6,4.97147
13.488,1190.73,0.177684,3502.61,4.97153
13.498,1190.73,0.177849,3505.61,4.9716
13.5081,1190.73,0.178018,3508.62,4.97167
